"","species","MaxT","MinT","lng","lat","Site","max_low_res","min_low_res","site.char","midpoint","max_index","min_index","max_T","min_T"
"620","Epicyon_saevus",12.5,9.4,-100.800003,35,18244,12.5,9.4,"site_18244",NA,NA,NA,12.5,9.4
"621","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18245,12.5,9.4,"site_18245",NA,NA,NA,12.5,9.4
"622","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18245,12.5,9.4,"site_18245",NA,NA,NA,12.5,9.4
"623","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18245,12.5,9.4,"site_18245",NA,NA,NA,12.5,9.4
"624","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18246,12.5,9.4,"site_18246",NA,NA,NA,12.5,9.4
"625","Aelurodon_ferox",16.3,12.5,-103.800003,41.5,18248,16.3,12.5,"site_18248",NA,NA,NA,16.3,12.5
"626","Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18253,12.5,9.4,"site_18253",NA,NA,NA,12.5,9.4
"627","Borophagus_pugnator",9.4,4.7,-100.5,40.5,18254,9.4,4.7,"site_18254",NA,NA,NA,9.4,4.7
"628","Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18258,9.4,4.7,"site_18258",NA,NA,NA,9.4,4.7
"629","Cynarctus_voorhiesi",12.5,9.4,-100.800003,42.799999,18260,12.5,9.4,"site_18260",NA,NA,NA,12.5,9.4
"630","Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18260,12.5,9.4,"site_18260",NA,NA,NA,12.5,9.4
"631","Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18260,12.5,9.4,"site_18260",NA,NA,NA,12.5,9.4
"632","Paratomarctus_temerarius",16.3,12.5,-98,42.599998,18261,16.3,12.5,"site_18261",NA,NA,NA,16.3,12.5
"633","Aelurodon_taxoides",12.5,9.4,-100.800003,34.799999,18262,12.5,9.4,"site_18262",NA,NA,NA,12.5,9.4
"634","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18265,16.3,12.5,"site_18265",NA,NA,NA,16.3,12.5
"635","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18266,16.3,12.5,"site_18266",NA,NA,NA,16.3,12.5
"636","Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18267,12.5,9.4,"site_18267",NA,NA,NA,12.5,9.4
"637","Paratomarctus_euthos",12.5,9.4,-100.599998,43.400002,18268,12.5,9.4,"site_18268",NA,NA,NA,12.5,9.4
"638","Aelurodon_taxoides",12.5,9.4,-100.599998,43.400002,18268,12.5,9.4,"site_18268",NA,NA,NA,12.5,9.4
"639","Carpocyon_robustus",12.5,9.4,-100.599998,43.400002,18268,12.5,9.4,"site_18268",NA,NA,NA,12.5,9.4
"640","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18271,16.3,12.5,"site_18271",NA,NA,NA,16.3,12.5
"641","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18272,16.3,12.5,"site_18272",NA,NA,NA,16.3,12.5
"642","Paratomarctus_temerarius",16.3,12.5,-98.5271,40.0238,18275,16.3,12.5,"site_18275",NA,NA,NA,16.3,12.5
"643","Aelurodon_ferox",16.3,12.5,-98.5271,40.0238,18275,16.3,12.5,"site_18275",NA,NA,NA,16.3,12.5
"644","Cynarctus_saxatilis",16.3,12.5,-98.5271,40.0238,18275,16.3,12.5,"site_18275",NA,NA,NA,16.3,12.5
"645","Leptocyon_vafer",16.3,12.5,-98.5271,40.0238,18275,16.3,12.5,"site_18275",NA,NA,NA,16.3,12.5
"646","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18277,12.5,9.4,"site_18277",NA,NA,NA,12.5,9.4
"647","Aelurodon_taxoides",12.5,9.4,-103.800003,41.5,18278,12.5,9.4,"site_18278",NA,NA,NA,12.5,9.4
"648","Aelurodon_taxoides",12.5,9.4,-100,42.700001,18279,12.5,9.4,"site_18279",NA,NA,NA,12.5,9.4
"649","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18281,16.3,12.5,"site_18281",NA,NA,NA,16.3,12.5
"650","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18281,16.3,12.5,"site_18281",NA,NA,NA,16.3,12.5
"651","Aelurodon_taxoides",12.5,9.4,-100.800003,35,18283,12.5,9.4,"site_18283",NA,NA,NA,12.5,9.4
"652","Paratomarctus_euthos",12.5,9.4,-100.800003,35,18283,12.5,9.4,"site_18283",NA,NA,NA,12.5,9.4
"653","Cynarctus_crucidens",12.5,9.4,-100.800003,35,18283,12.5,9.4,"site_18283",NA,NA,NA,12.5,9.4
"654","Paratomarctus_temerarius",16.3,12.5,-100.033333,42.783333,18284,16.3,12.5,"site_18284",NA,NA,NA,16.3,12.5
"655","Carpocyon_compressus",16.3,12.5,-100.033333,42.783333,18284,16.3,12.5,"site_18284",NA,NA,NA,16.3,12.5
"656","Cynarctus_saxatilis",16.3,12.5,-100.033333,42.783333,18284,16.3,12.5,"site_18284",NA,NA,NA,16.3,12.5
"657","Leptocyon_vafer",16.3,12.5,-100.033333,42.783333,18284,16.3,12.5,"site_18284",NA,NA,NA,16.3,12.5
"658","Carpocyon_compressus",16.3,12.5,-99.699997,42.799999,18285,16.3,12.5,"site_18285",NA,NA,NA,16.3,12.5
"659","Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18286,16.3,12.5,"site_18286",NA,NA,NA,16.3,12.5
"660","Aelurodon_taxoides",12.5,9.4,-99.699997,42.799999,18288,12.5,9.4,"site_18288",NA,NA,NA,12.5,9.4
"661","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18291,12.5,9.4,"site_18291",NA,NA,NA,12.5,9.4
"662","Epicyon_saevus",9.4,4.7,-99.800003,36.099998,18293,9.4,4.7,"site_18293",NA,NA,NA,9.4,4.7
"663","Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18299,12.5,9.4,"site_18299",NA,NA,NA,12.5,9.4
"664","Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18299,12.5,9.4,"site_18299",NA,NA,NA,12.5,9.4
"665","Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18299,12.5,9.4,"site_18299",NA,NA,NA,12.5,9.4
"666","Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18301,12.5,9.4,"site_18301",NA,NA,NA,12.5,9.4
"667","Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18301,12.5,9.4,"site_18301",NA,NA,NA,12.5,9.4
"668","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18302,12.5,9.4,"site_18302",NA,NA,NA,12.5,9.4
"669","Borophagus_secundus",9.4,4.7,-101.400002,36.700001,18304,9.4,4.7,"site_18304",NA,NA,NA,9.4,4.7
"670","Vulpes_stenognathus",9.4,4.7,-101.400002,36.700001,18304,9.4,4.7,"site_18304",NA,NA,NA,9.4,4.7
"671","Eucyon_davisi",9.4,4.7,-101.400002,36.700001,18304,9.4,4.7,"site_18304",NA,NA,NA,9.4,4.7
"672","Epicyon_saevus",9.4,4.7,-100.099998,36.099998,18308,9.4,4.7,"site_18308",NA,NA,NA,9.4,4.7
"673","Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18308,9.4,4.7,"site_18308",NA,NA,NA,9.4,4.7
"674","Epicyon_saevus",12.5,9.4,-103.800003,41.5,18309,12.5,9.4,"site_18309",NA,NA,NA,12.5,9.4
"675","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18321,12.5,9.4,"site_18321",NA,NA,NA,12.5,9.4
"676","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18321,12.5,9.4,"site_18321",NA,NA,NA,12.5,9.4
"677","Aelurodon_taxoides",9.4,4.7,-103.800003,42.400002,18323,9.4,4.7,"site_18323",NA,NA,NA,9.4,4.7
"678","Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18323,9.4,4.7,"site_18323",NA,NA,NA,9.4,4.7
"679","Epicyon_haydeni",9.4,4.7,-103.800003,42.400002,18323,9.4,4.7,"site_18323",NA,NA,NA,9.4,4.7
"680","Epicyon_saevus",12.5,9.4,-100.050003,42.633331,18327,12.5,9.4,"site_18327",NA,NA,NA,12.5,9.4
"681","Epicyon_haydeni",12.5,9.4,-100.050003,42.633331,18327,12.5,9.4,"site_18327",NA,NA,NA,12.5,9.4
"682","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18333,12.5,9.4,"site_18333",NA,NA,NA,12.5,9.4
"683","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18333,12.5,9.4,"site_18333",NA,NA,NA,12.5,9.4
"684","Epicyon_saevus",12.5,9.4,-100,42.700001,18335,12.5,9.4,"site_18335",NA,NA,NA,12.5,9.4
"685","Aelurodon_taxoides",12.5,9.4,-100,42.700001,18336,12.5,9.4,"site_18336",NA,NA,NA,12.5,9.4
"686","Epicyon_saevus",12.5,9.4,-100,42.700001,18336,12.5,9.4,"site_18336",NA,NA,NA,12.5,9.4
"687","Aelurodon_mcgrewi",16.3,12.5,-100.5,40.200001,18341,16.3,12.5,"site_18341",NA,NA,NA,16.3,12.5
"688","Eucyon_davisi",9.4,4.7,-101.699997,38.900002,18342,9.4,4.7,"site_18342",NA,NA,NA,9.4,4.7
"689","Borophagus_pugnator",9.4,4.7,-101.699997,38.900002,18342,9.4,4.7,"site_18342",NA,NA,NA,9.4,4.7
"690","Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18345,16.3,12.5,"site_18345",NA,NA,NA,16.3,12.5
"691","Aelurodon_taxoides",12.5,9.4,-102.5,42.700001,18348,12.5,9.4,"site_18348",NA,NA,NA,12.5,9.4
"692","Aelurodon_taxoides",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"693","Carpocyon_robustus",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"694","Epicyon_saevus",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"695","Epicyon_haydeni",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"696","Paratomarctus_euthos",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"697","Cynarctus_crucidens",12.5,9.4,-100.800003,35,18355,12.5,9.4,"site_18355",NA,NA,NA,12.5,9.4
"698","Cynarctus_saxatilis",16.3,12.5,-98,42.599998,18357,16.3,12.5,"site_18357",NA,NA,NA,16.3,12.5
"699","Aelurodon_ferox",16.3,12.5,-98,42.599998,18357,16.3,12.5,"site_18357",NA,NA,NA,16.3,12.5
"700","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18361,16.3,12.5,"site_18361",NA,NA,NA,16.3,12.5
"701","Aelurodon_mcgrewi",16.3,12.5,-99.699997,42.799999,18363,16.3,12.5,"site_18363",NA,NA,NA,16.3,12.5
"702","Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18364,9.4,4.7,"site_18364",NA,NA,NA,9.4,4.7
"703","Epicyon_haydeni",9.4,4.7,-100.5,39.799999,18365,9.4,4.7,"site_18365",NA,NA,NA,9.4,4.7
"704","Carpocyon_compressus",16.3,12.5,-99.699997,39.599998,18373,16.3,12.5,"site_18373",NA,NA,NA,16.3,12.5
"705","Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18374,12.5,9.4,"site_18374",NA,NA,NA,12.5,9.4
"706","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18378,12.5,9.4,"site_18378",NA,NA,NA,12.5,9.4
"707","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18378,12.5,9.4,"site_18378",NA,NA,NA,12.5,9.4
"708","Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18398,12.5,9.4,"site_18398",NA,NA,NA,12.5,9.4
"709","Aelurodon_ferox",16.3,12.5,-99.699997,42.799999,18399,16.3,12.5,"site_18399",NA,NA,NA,16.3,12.5
"710","Aelurodon_mcgrewi",16.3,12.5,-100,42.700001,18402,16.3,12.5,"site_18402",NA,NA,NA,16.3,12.5
"711","Epicyon_aelurodontoides",9.4,4.7,-99.900002,37.200001,18403,9.4,4.7,"site_18403",NA,NA,NA,9.4,4.7
"712","Aelurodon_ferox",16.3,12.5,-98,42.599998,18405,16.3,12.5,"site_18405",NA,NA,NA,16.3,12.5
"713","Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18408,12.5,9.4,"site_18408",NA,NA,NA,12.5,9.4
"714","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18409,12.5,9.4,"site_18409",NA,NA,NA,12.5,9.4
"715","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18411,16.3,12.5,"site_18411",NA,NA,NA,16.3,12.5
"716","Cynarctus_saxatilis",16.3,12.5,-100.800003,42.799999,18412,16.3,12.5,"site_18412",NA,NA,NA,16.3,12.5
"717","Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18412,16.3,12.5,"site_18412",NA,NA,NA,16.3,12.5
"718","Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18414,12.5,9.4,"site_18414",NA,NA,NA,12.5,9.4
"719","Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18415,9.4,4.7,"site_18415",NA,NA,NA,9.4,4.7
"720","Epicyon_saevus",9.4,4.7,-99.900002,37.200001,18415,9.4,4.7,"site_18415",NA,NA,NA,9.4,4.7
"721","Borophagus_pugnator",9.4,4.7,-99.900002,37.200001,18415,9.4,4.7,"site_18415",NA,NA,NA,9.4,4.7
"722","Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18419,12.5,9.4,"site_18419",NA,NA,NA,12.5,9.4
"723","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18425,12.5,9.4,"site_18425",NA,NA,NA,12.5,9.4
"724","Epicyon_haydeni",12.5,9.4,-102.5,42.700001,18430,12.5,9.4,"site_18430",NA,NA,NA,12.5,9.4
"725","Epicyon_saevus",9.4,4.7,-100.5,40.5,18431,9.4,4.7,"site_18431",NA,NA,NA,9.4,4.7
"726","Borophagus_secundus",9.4,4.7,-103,41.099998,18432,9.4,4.7,"site_18432",NA,NA,NA,9.4,4.7
"727","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"728","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"729","Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"730","Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"731","Cynarctus_saxatilis",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"732","Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18442,16.3,12.5,"site_18442",NA,NA,NA,16.3,12.5
"733","Leptocyon_vafer",16.3,12.5,-98,42.599998,18443,16.3,12.5,"site_18443",NA,NA,NA,16.3,12.5
"734","Epicyon_haydeni",9.4,4.7,-99.699997,39.599998,18444,9.4,4.7,"site_18444",NA,NA,NA,9.4,4.7
"735","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18446,12.5,9.4,"site_18446",NA,NA,NA,12.5,9.4
"736","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18446,12.5,9.4,"site_18446",NA,NA,NA,12.5,9.4
"737","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18447,12.5,9.4,"site_18447",NA,NA,NA,12.5,9.4
"738","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18447,12.5,9.4,"site_18447",NA,NA,NA,12.5,9.4
"739","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18447,12.5,9.4,"site_18447",NA,NA,NA,12.5,9.4
"740","Aelurodon_taxoides",12.5,9.4,-99.699997,42.799999,18457,12.5,9.4,"site_18457",NA,NA,NA,12.5,9.4
"741","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18458,12.5,9.4,"site_18458",NA,NA,NA,12.5,9.4
"742","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18458,12.5,9.4,"site_18458",NA,NA,NA,12.5,9.4
"743","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18458,12.5,9.4,"site_18458",NA,NA,NA,12.5,9.4
"744","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18458,12.5,9.4,"site_18458",NA,NA,NA,12.5,9.4
"745","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18459,12.5,9.4,"site_18459",NA,NA,NA,12.5,9.4
"746","Aelurodon_ferox",16.3,12.5,-98,42.599998,18461,16.3,12.5,"site_18461",NA,NA,NA,16.3,12.5
"747","Aelurodon_ferox",16.3,12.5,-100,42.700001,18464,16.3,12.5,"site_18464",NA,NA,NA,16.3,12.5
"748","Aelurodon_ferox",12.5,9.4,-100,42.700001,18466,12.5,9.4,"site_18466",NA,NA,NA,12.5,9.4
"749","Carpocyon_webbi",12.5,9.4,-100,42.700001,18466,12.5,9.4,"site_18466",NA,NA,NA,12.5,9.4
"750","Cynarctus_crucidens",12.5,9.4,-100,42.700001,18467,12.5,9.4,"site_18467",NA,NA,NA,12.5,9.4
"751","Aelurodon_taxoides",12.5,9.4,-100,42.700001,18468,12.5,9.4,"site_18468",NA,NA,NA,12.5,9.4
"752","Epicyon_saevus",12.5,9.4,-100,42.700001,18468,12.5,9.4,"site_18468",NA,NA,NA,12.5,9.4
"753","Epicyon_haydeni",12.5,9.4,-100,42.700001,18468,12.5,9.4,"site_18468",NA,NA,NA,12.5,9.4
"754","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18494,12.5,9.4,"site_18494",NA,NA,NA,12.5,9.4
"755","Borophagus_pugnator",9.4,4.7,-102.199997,40.099998,18495,9.4,4.7,"site_18495",NA,NA,NA,9.4,4.7
"756","Epicyon_haydeni",9.4,4.7,-102.199997,40.099998,18495,9.4,4.7,"site_18495",NA,NA,NA,9.4,4.7
"757","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18496,12.5,9.4,"site_18496",NA,NA,NA,12.5,9.4
"758","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18496,12.5,9.4,"site_18496",NA,NA,NA,12.5,9.4
"759","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18496,12.5,9.4,"site_18496",NA,NA,NA,12.5,9.4
"760","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18496,12.5,9.4,"site_18496",NA,NA,NA,12.5,9.4
"761","Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18497,9.4,4.7,"site_18497",NA,NA,NA,9.4,4.7
"762","Borophagus_secundus",9.4,4.7,-103.800003,42.400002,18499,9.4,4.7,"site_18499",NA,NA,NA,9.4,4.7
"763","Borophagus_hilli",9.4,4.7,-81.800003,27.9,18502,9.4,4.7,"site_18502",NA,NA,NA,9.4,4.7
"764","Borophagus_pugnator",9.4,4.7,-81.849998,27.700001,18504,9.4,4.7,"site_18504",NA,NA,NA,9.4,4.7
"765","Borophagus_pugnator",9.4,4.7,-81.800003,27.9,18513,9.4,4.7,"site_18513",NA,NA,NA,9.4,4.7
"766","Borophagus_hilli",9.4,4.7,-81.800003,27.9,18513,9.4,4.7,"site_18513",NA,NA,NA,9.4,4.7
"767","Epicyon_haydeni",9.4,4.7,-81.800003,27.9,18514,9.4,4.7,"site_18514",NA,NA,NA,9.4,4.7
"768","Cynarctus_marylandica",15.98,13.82,-76.5,38.400002,18516,16.3,12.5,"site_18516",NA,NA,NA,16.3,12.5
"769","Epicyon_haydeni",9.4,4.7,-81.849998,27.700001,18527,9.4,4.7,"site_18527",NA,NA,NA,9.4,4.7
"770","Borophagus_hilli",9.4,4.7,-81.849998,27.700001,18527,9.4,4.7,"site_18527",NA,NA,NA,9.4,4.7
"771","Epicyon_haydeni",9.4,4.7,-81.800003,27.9,18532,9.4,4.7,"site_18532",NA,NA,NA,9.4,4.7
"772","Borophagus_pugnator",9.4,4.7,-81.800003,27.9,18532,9.4,4.7,"site_18532",NA,NA,NA,9.4,4.7
"773","Borophagus_hilli",9.4,4.7,-81.800003,27.9,18532,9.4,4.7,"site_18532",NA,NA,NA,9.4,4.7
"774","Borophagus_hilli",9.4,4.7,-81.800003,27.9,18533,9.4,4.7,"site_18533",NA,NA,NA,9.4,4.7
"775","Borophagus_hilli",9.4,3.6,-81.800003,27.9,18535,9.4,1.4,"site_18535",6.5,9.4,4.7,9.4,4.7
"776","Epicyon_haydeni",9.4,4.7,-82.566666,29.683332,18539,9.4,4.7,"site_18539",NA,NA,NA,9.4,4.7
"777","Epicyon_haydeni",12.5,9.4,-82.51667,29.549999,18554,12.5,9.4,"site_18554",NA,NA,NA,12.5,9.4
"778","Epicyon_saevus",9.4,4.7,-82.599998,29.65,18560,9.4,4.7,"site_18560",NA,NA,NA,9.4,4.7
"779","Epicyon_haydeni",9.4,4.7,-82.599998,29.65,18560,9.4,4.7,"site_18560",NA,NA,NA,9.4,4.7
"780","Desmocyon_matthewi",18.5,16.3,-83.199997,29.299999,18562,18.5,16.3,"site_18562",NA,NA,NA,18.5,16.3
"781","Borophagus_pugnator",9.4,4.7,-82.599998,29.4,18563,9.4,4.7,"site_18563",NA,NA,NA,9.4,4.7
"782","Epicyon_haydeni",9.4,4.7,-82.599998,29.4,18563,9.4,4.7,"site_18563",NA,NA,NA,9.4,4.7
"783","Borophagus_orc",9.4,4.7,-82.300003,29.1,18564,9.4,4.7,"site_18564",NA,NA,NA,9.4,4.7
"784","Borophagus_pugnator",9.4,4.7,-81.849998,27.700001,18565,9.4,4.7,"site_18565",NA,NA,NA,9.4,4.7
"785","Borophagus_pugnator",9.4,4.7,-81.949997,27.683332,18573,9.4,4.7,"site_18573",NA,NA,NA,9.4,4.7
"786","Carpocyon_limosus",9.4,4.7,-81.949997,27.683332,18573,9.4,4.7,"site_18573",NA,NA,NA,9.4,4.7
"787","Paracynarctus_kelloggi",20.44,15.98,-75.599998,39.200001,18579,29.5,12.5,"site_18579",18.21,18.5,16.3,18.5,16.3
"788","Epicyon_haydeni",12.5,9.4,-81.800003,27.9,18588,12.5,9.4,"site_18588",NA,NA,NA,12.5,9.4
"789","Borophagus_hilli",9.4,4.7,-81.800003,27.9,18595,9.4,4.7,"site_18595",NA,NA,NA,9.4,4.7
"790","Osbornodon_iamonensis",18.5,16.3,-82.599998,29.700001,18597,18.5,16.3,"site_18597",NA,NA,NA,18.5,16.3
"791","Metatomarctus_canavus",18.5,16.3,-82.599998,29.700001,18597,18.5,16.3,"site_18597",NA,NA,NA,18.5,16.3
"792","Euoplocyon_spissidens",18.5,16.3,-82.599998,29.700001,18597,18.5,16.3,"site_18597",NA,NA,NA,18.5,16.3
"793","Borophagus_pugnator",9.4,4.7,-82.316666,28.799999,18601,9.4,4.7,"site_18601",NA,NA,NA,9.4,4.7
"794","Borophagus_orc",9.4,4.7,-82.316666,28.799999,18601,9.4,4.7,"site_18601",NA,NA,NA,9.4,4.7
"795","Urocyon_webbi",9.4,4.7,-82.316666,28.799999,18601,9.4,4.7,"site_18601",NA,NA,NA,9.4,4.7
"796","Borophagus_pugnator",9.4,4.7,-82.199997,28.799999,18602,9.4,4.7,"site_18602",NA,NA,NA,9.4,4.7
"797","Aelurodon_taxoides",12.5,9.4,-97.699997,28.6,18610,12.5,9.4,"site_18610",NA,NA,NA,12.5,9.4
"798","Leptocyon_vafer",12.5,9.4,-97.699997,28.6,18611,12.5,9.4,"site_18611",NA,NA,NA,12.5,9.4
"799","Phlaocyon_minor",18.5,16.3,-96.099998,30.1,18617,18.5,16.3,"site_18617",NA,NA,NA,18.5,16.3
"800","Osbornodon_scitulus",18.5,16.3,-95.699997,30.299999,18626,18.5,16.3,"site_18626",NA,NA,NA,18.5,16.3
"801","Paratomarctus_temerarius",16.3,12.5,-95.269798,30.749701,18627,16.3,12.5,"site_18627",NA,NA,NA,16.3,12.5
"802","Aelurodon_ferox",16.3,12.5,-94.913002,30.593399,18628,16.3,12.5,"site_18628",NA,NA,NA,16.3,12.5
"803","Microtomarctus_conferta",16.3,12.5,-94.699997,30.700001,18631,16.3,12.5,"site_18631",NA,NA,NA,16.3,12.5
"804","Cynarctoides_whistleri",18.5,16.3,-96.099998,30.1,18635,18.5,16.3,"site_18635",NA,NA,NA,18.5,16.3
"805","Aelurodon_ferox",16.3,12.5,-95,30.5,18637,16.3,12.5,"site_18637",NA,NA,NA,16.3,12.5
"806","Paratomarctus_temerarius",18.5,16.3,-95.252777,30.74361,18642,18.5,16.3,"site_18642",NA,NA,NA,18.5,16.3
"807","Tomarctus_brevirostris",16.3,12.5,-95.699997,30.299999,18649,16.3,12.5,"site_18649",NA,NA,NA,16.3,12.5
"808","Tomarctus_brevirostris",16.3,12.5,-95.699997,30.299999,18650,16.3,12.5,"site_18650",NA,NA,NA,16.3,12.5
"809","Paratomarctus_temerarius",16.3,12.5,-95,30.5,18665,16.3,12.5,"site_18665",NA,NA,NA,16.3,12.5
"810","Borophagus_secundus",9.4,4.7,-102.400002,21.5,18715,9.4,4.7,"site_18715",NA,NA,NA,9.4,4.7
"811","Borophagus_secundus",9.4,4.7,-88.5,14.6,18732,9.4,4.7,"site_18732",NA,NA,NA,9.4,4.7
"812","Borophagus_secundus",9.4,4.7,-88.5,14.6,18736,9.4,4.7,"site_18736",NA,NA,NA,9.4,4.7
"813","Borophagus_secundus",9.4,4.7,-100.666664,21.083332,18737,9.4,4.7,"site_18737",NA,NA,NA,9.4,4.7
"814","Eucyon_ferox",9.4,4.7,-100.666664,21.083332,18737,9.4,4.7,"site_18737",NA,NA,NA,9.4,4.7
"815","Borophagus_secundus",9.4,4.7,-88.5,14.6,18739,9.4,4.7,"site_18739",NA,NA,NA,9.4,4.7
"816","Borophagus_secundus",9.4,4.7,-100.800003,21.1,18740,9.4,4.7,"site_18740",NA,NA,NA,9.4,4.7
"817","Borophagus_secundus",9.4,4.7,-102.599998,21.4,18747,9.4,4.7,"site_18747",NA,NA,NA,9.4,4.7
"818","Borophagus_secundus",9.4,4.7,-88.5,14.6,18750,9.4,4.7,"site_18750",NA,NA,NA,9.4,4.7
"819","Vulpes_stenognathus",9.4,4.7,-108,28.799999,18755,9.4,4.7,"site_18755",NA,NA,NA,9.4,4.7
"820","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18758,16.3,12.5,"site_18758",NA,NA,NA,16.3,12.5
"821","Tomarctus_hippophaga",16.3,12.5,-105.993431,49.172428,18759,16.3,12.5,"site_18759",NA,NA,NA,16.3,12.5
"822","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18761,16.3,12.5,"site_18761",NA,NA,NA,16.3,12.5
"823","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18769,16.3,12.5,"site_18769",NA,NA,NA,16.3,12.5
"824","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18785,16.3,12.5,"site_18785",NA,NA,NA,16.3,12.5
"825","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18788,16.3,12.5,"site_18788",NA,NA,NA,16.3,12.5
"826","Leptocyon_vafer",16.3,12.5,-106.199997,49.200001,18788,16.3,12.5,"site_18788",NA,NA,NA,16.3,12.5
"827","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18789,16.3,12.5,"site_18789",NA,NA,NA,16.3,12.5
